Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Germany,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Eurozone,Price / Eurozone,Compare At Price / Eurozone,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
blue-magic-with-pineapple,,,,,,,,,200 Ml,,Kiwi,,,'964654,10000.0,shopify,10,deny,manual,17.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/17.jpg?v=1683355244,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/2_80df7dfd-1714-4dd8-b6f2-bd48311a800a.jpg?v=1683355279,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,200 Ml,,Orange,,,'789541,10000.0,shopify,10,deny,manual,18.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/18_080bc374-5213-4557-8f88-32918511a631.jpg?v=1683355244,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/5_4bf2c9b5-3a9b-40e8-b083-1799d15e84f4.jpg?v=1683355285,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,500 Ml,,Caret,,,'745125,10000.0,shopify,9,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/3_a59044a4-d9c9-4a37-9973-be0c688a95cb.jpg?v=1683355279,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/16_ef32ca56-5e77-45e1-8cae-446cbae03b3c.jpg?v=1683355244,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,500 Ml,,Kiwi,,,'456632,10000.0,shopify,10,deny,manual,18.00,50.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/1_90e5dc98-0bf2-4162-82af-34452fc90e71.jpg?v=1683355279,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/2_80df7dfd-1714-4dd8-b6f2-bd48311a800a.jpg?v=1683355279,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,500 Ml,,Orange,,,'241365,10000.0,shopify,10,deny,manual,16.00,25.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/2_80df7dfd-1714-4dd8-b6f2-bd48311a800a.jpg?v=1683355279,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/5_4bf2c9b5-3a9b-40e8-b083-1799d15e84f4.jpg?v=1683355285,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,1 Lt,,Caret,,,'478541,10000.0,shopify,10,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/4_6d21fae9-d1cf-4199-b9c1-8b1fbc37fc66.jpg?v=1683355285,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/16_ef32ca56-5e77-45e1-8cae-446cbae03b3c.jpg?v=1683355244,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,1 Lt,,Kiwi,,,'778954,10000.0,shopify,0,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/5_4bf2c9b5-3a9b-40e8-b083-1799d15e84f4.jpg?v=1683355285,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/2_80df7dfd-1714-4dd8-b6f2-bd48311a800a.jpg?v=1683355279,kg,,,,,,,,,,,,,,,,
blue-magic-with-pineapple,,,,,,,,,1 Lt,,Orange,,,'332145,10000.0,shopify,10,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/6_5f238ece-809b-4d11-b128-07d2cc5bb61c.jpg?v=1683355285,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/5_4bf2c9b5-3a9b-40e8-b083-1799d15e84f4.jpg?v=1683355285,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,Blood orange with kale,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist juice,,"","",true,Size,200 Ml,Flavour,Caret,,,'123456,10000.0,,5,deny,manual,19.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/14_ff16af8f-5d5c-4fa8-b9b7-a7c181722a60.jpg?v=1683355388,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/14_ff16af8f-5d5c-4fa8-b9b7-a7c181722a60.jpg?v=1683355388,kg,,,true,true,,,true,,,true,,,true,,,active
blood-orange-with-kale,,,,,,,,,200 Ml,,Kiwi,,,'964654,10000.0,shopify,10,deny,manual,17.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/13_370d928f-6b4b-4a10-a628-10156ba04ca5.jpg?v=1683355388,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/11_d29b2687-b76c-417d-a974-505ea7d0c9fb.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,200 Ml,,Orange,,,'789541,10000.0,shopify,10,deny,manual,18.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/15_95a61199-efb4-4e7c-ba8d-c470d8e953da.jpg?v=1683355388,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/8_50f6d461-c6fc-4c36-89f3-6035f1702524.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,500 Ml,,Caret,,,'745125,10000.0,shopify,9,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/8_50f6d461-c6fc-4c36-89f3-6035f1702524.jpg?v=1683355388,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/14_ff16af8f-5d5c-4fa8-b9b7-a7c181722a60.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,500 Ml,,Kiwi,,,'456632,10000.0,shopify,10,deny,manual,18.00,50.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/9_6c1b2e81-b370-442e-8d8f-7bae9d97edca.jpg?v=1683355388,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/11_d29b2687-b76c-417d-a974-505ea7d0c9fb.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,500 Ml,,Orange,,,'241365,10000.0,shopify,10,deny,manual,16.00,25.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/7_ef469ee3-ae85-4946-b77d-18cedf1435fe.jpg?v=1683355388,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/8_50f6d461-c6fc-4c36-89f3-6035f1702524.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,1 Lt,,Caret,,,'478541,10000.0,shopify,10,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/11_d29b2687-b76c-417d-a974-505ea7d0c9fb.jpg?v=1683355388,7,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/14_ff16af8f-5d5c-4fa8-b9b7-a7c181722a60.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,1 Lt,,Kiwi,,,'778954,10000.0,shopify,0,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/12_cfcef29c-32cd-471b-b29a-b9a124caacf0.jpg?v=1683355388,8,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/11_d29b2687-b76c-417d-a974-505ea7d0c9fb.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
blood-orange-with-kale,,,,,,,,,1 Lt,,Orange,,,'332145,10000.0,shopify,10,deny,manual,18.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/10_0ec00c16-2d06-4483-936e-1e7c996a6159.jpg?v=1683355388,9,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/files/8_50f6d461-c6fc-4c36-89f3-6035f1702524.jpg?v=1683355388,kg,,,,,,,,,,,,,,,,
orange-bread-ball,Orange bread ball,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,5kg,,,,,'123456,0.0,shopify,10,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_6ec92225-eaec-4921-8b91-b233f0dd2a12.jpg?v=1661150199,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_6ec92225-eaec-4921-8b91-b233f0dd2a12.jpg?v=1661150199,kg,,,true,true,,,true,,,true,,,true,,,active
orange-bread-ball,,,,,,,,,1kg,,,,,'123456,0.0,shopify,15,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_601baf7f-e1cc-4642-a932-6cdd63a8b4c9.jpg?v=1661150199,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_2c298bd2-913f-41b9-8f44-e975475b111b.jpg?v=1661150243,kg,,,,,,,,,,,,,,,,
orange-bread-ball,,,,,,,,,2kg,,,,,'123456,0.0,shopify,20,deny,manual,31.00,,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_2c298bd2-913f-41b9-8f44-e975475b111b.jpg?v=1661150243,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_601baf7f-e1cc-4642-a932-6cdd63a8b4c9.jpg?v=1661150199,kg,,,,,,,,,,,,,,,,
orange-bread-ball,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_4611cfdd-879c-492c-9089-dad30e3c47b6.jpg?v=1661150255,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
delicious-cookies,Delicious cookies,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,"Food, Beverages & Tobacco > Food Items > Bakery",Bakery,"",true,Size,5kg,,,,,'123456,0.0,shopify,12,deny,manual,31.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_729d5490-a577-488b-8b27-2b9f1fb4abc8.jpg?v=1660816659,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_729d5490-a577-488b-8b27-2b9f1fb4abc8.jpg?v=1660816659,g,,,true,true,,,true,,,true,,,true,,,active
delicious-cookies,,,,,,,,,3kg,,,,,'123456,0.0,shopify,10,deny,manual,31.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b096fc1f-d46d-4260-8891-4848bc5829f3.jpg?v=1660816659,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b096fc1f-d46d-4260-8891-4848bc5829f3.jpg?v=1660816659,g,,,,,,,,,,,,,,,,
delicious-cookies,,,,,,,,,1kg,,,,,'123456,0.0,shopify,15,deny,manual,31.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_8a9d2f3f-04f2-4032-b0ab-92e0b5a729c0.jpg?v=1660816659,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_8a9d2f3f-04f2-4032-b0ab-92e0b5a729c0.jpg?v=1660816659,g,,,,,,,,,,,,,,,,
delicious-cookies,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_4d9ffa49-5a91-4fbe-954a-6d2e05600d78.jpg?v=1660816659,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
red-velvet-cup-cake,Red velvet cup cake,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,"Food, Beverages & Tobacco > Food Items > Bakery",Bakery,"",true,Size,1kg,Material,Canada,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_be17e2c7-cd84-4a52-871d-828fb74c70ef.jpg?v=1661150801,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_be17e2c7-cd84-4a52-871d-828fb74c70ef.jpg?v=1661150801,kg,,,true,true,,,true,,,true,,,true,,,active
red-velvet-cup-cake,,,,,,,,,1kg,,India,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_59f2fc43-41c9-4469-8647-d3d271ea0aaf.jpg?v=1661150801,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_2338fb5d-f97d-4ad3-9a39-057222633e84.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,1kg,,Germany,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_2338fb5d-f97d-4ad3-9a39-057222633e84.jpg?v=1661150801,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_59f2fc43-41c9-4469-8647-d3d271ea0aaf.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,2kg,,Canada,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_22c1346a-1c3e-4cb8-9b98-c78056f8766c.jpg?v=1661150801,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_be17e2c7-cd84-4a52-871d-828fb74c70ef.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,2kg,,India,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_2338fb5d-f97d-4ad3-9a39-057222633e84.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,2kg,,Germany,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_59f2fc43-41c9-4469-8647-d3d271ea0aaf.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,5kg,,Canada,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_be17e2c7-cd84-4a52-871d-828fb74c70ef.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,5kg,,India,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_2338fb5d-f97d-4ad3-9a39-057222633e84.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
red-velvet-cup-cake,,,,,,,,,5kg,,Germany,,,'123456,0.0,,0,continue,manual,35.00,51.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_59f2fc43-41c9-4469-8647-d3d271ea0aaf.jpg?v=1661150801,kg,,,,,,,,,,,,,,,,
chocolate-cup-cake,Chocolate cup cake,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,"Food, Beverages & Tobacco > Food Items > Bakery",Bakery,"",true,Size,1kg,Material,Canada,,,'123456,11.0,shopify,8,deny,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_749e43ae-3625-4e25-86d8-43168a7f495c.jpg?v=1660816397,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_749e43ae-3625-4e25-86d8-43168a7f495c.jpg?v=1660816397,g,,5.00,true,true,,,true,,,true,,,true,,,active
chocolate-cup-cake,,,,,,,,,1kg,,India,,,'123456,11.0,shopify,10,deny,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_f8cda616-1a3a-4e24-bfc2-950991f02508.jpg?v=1660816397,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_f8cda616-1a3a-4e24-bfc2-950991f02508.jpg?v=1660816397,g,,5.00,,,,,,,,,,,,,,
chocolate-cup-cake,,,,,,,,,1kg,,Germany,,,'123456,11.0,shopify,10,deny,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_52f9541b-2c39-4920-8bae-72b8e4d2e103.jpg?v=1660816396,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_52f9541b-2c39-4920-8bae-72b8e4d2e103.jpg?v=1660816396,g,,5.00,,,,,,,,,,,,,,
