Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / Canada,Compare At Price / Canada,Price / Eurozone,Compare At Price / Eurozone,Price / India,Compare At Price / India,Price / International,Compare At Price / International,Status
fresh-blueberry,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,,12,continue,manual,35.00,51.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,kg,,,,,,,,,,,
fresh-blueberry,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,,12,continue,manual,35.00,51.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44_0ecd2504-d5aa-4f44-bf16-8b8a52cbf982.jpg?v=1660816604,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_be228c2a-2270-4d74-9999-e2aaf713e29a.jpg?v=1660816585,kg,,,,,,,,,,,
fresh-blueberry,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_f0faa15f-6149-4dd4-bf1e-a8c3d19a4cf4.jpg?v=1660816600,kg,,,,,,,,,,,
fresh-blueberry,,,,,,,,,2kg,,germany,,,7856-2-6-15,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,kg,,,,,,,,,,,
fresh-blueberry,,,,,,,,,5kg,,canada,,,7856-2-6-16,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_be228c2a-2270-4d74-9999-e2aaf713e29a.jpg?v=1660816585,kg,,,,,,,,,,,
fresh-blueberry,,,,,,,,,5kg,,india,,,7856-2-6-17,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_f0faa15f-6149-4dd4-bf1e-a8c3d19a4cf4.jpg?v=1660816600,kg,,,,,,,,,,,
fresh-blueberry,,,,,,,,,5kg,,germany,,,7856-2-6-18,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,Vegetable tomato,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Multiweb Infotech,,,"price_200-300, size_1kg, size_2kg, size_5kg, tags_onion, vendor_Fargglad",true,Size,1kg,Material,canada,,,7856-2-6-10,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/20.jpg?v=1620642567,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,kg,,,,,,,,,,,active
copy-of-sp-red-fresh-guava,,,,,,,,,1kg,,india,,,7856-2-6-11,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_d314b846-f0fb-4228-9386-a635ce280501.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_a71b176c-9cfd-4eec-8d71-8f9b8b6c0c10.jpg?v=1620642575,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_30ced2bf-6957-4373-93a2-55a0fe9ab93c.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_30ced2bf-6957-4373-93a2-55a0fe9ab93c.jpg?v=1620642575,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_d314b846-f0fb-4228-9386-a635ce280501.jpg?v=1620642575,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_d314b846-f0fb-4228-9386-a635ce280501.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,2kg,,germany,,,7856-2-6-15,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_743f4e6a-606b-41ea-90cc-5e4d4a845252.jpg?v=1620642575,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_30ced2bf-6957-4373-93a2-55a0fe9ab93c.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,5kg,,canada,,,7856-2-6-16,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,5kg,,india,,,7856-2-6-17,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_d314b846-f0fb-4228-9386-a635ce280501.jpg?v=1620642575,kg,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,5kg,,germany,,,7856-2-6-18,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_30ced2bf-6957-4373-93a2-55a0fe9ab93c.jpg?v=1620642575,kg,,,,,,,,,,,
sp-red-fresh-guava,Sp. red fresh guava,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Multiweb Infotech,,,"price_200-300, size_1kg, size_2kg, size_5kg, tags_onion, vendor_Fargglad",true,Size,1kg,Material,canada,,,7856-2-6-10,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30.jpg?v=1620642492,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_cb645f59-fb9f-4cfd-998f-8c1317cff15e.jpg?v=1620642504,kg,,,,,,,,,,,active
sp-red-fresh-guava,,,,,,,,,1kg,,india,,,7856-2-6-11,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_cb645f59-fb9f-4cfd-998f-8c1317cff15e.jpg?v=1620642504,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_70b4c7ea-5342-4d02-990d-bd706a7e608a.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_70b4c7ea-5342-4d02-990d-bd706a7e608a.jpg?v=1620642504,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_e2132f4f-424e-4040-b8c8-29db2a904086.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_e2132f4f-424e-4040-b8c8-29db2a904086.jpg?v=1620642504,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_cb645f59-fb9f-4cfd-998f-8c1317cff15e.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_70b4c7ea-5342-4d02-990d-bd706a7e608a.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,2kg,,germany,,,7856-2-6-15,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_e2132f4f-424e-4040-b8c8-29db2a904086.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,5kg,,canada,,,7856-2-6-16,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_cb645f59-fb9f-4cfd-998f-8c1317cff15e.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,5kg,,india,,,7856-2-6-17,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_70b4c7ea-5342-4d02-990d-bd706a7e608a.jpg?v=1620642504,kg,,,,,,,,,,,
sp-red-fresh-guava,,,,,,,,,5kg,,germany,,,7856-2-6-18,0.0,shopify,12,continue,manual,30.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_e2132f4f-424e-4040-b8c8-29db2a904086.jpg?v=1620642504,kg,,,,,,,,,,,
organic-coconet,Organic coconet,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Multiweb Infotech,,,"price_200-300, size_1kg, size_2kg, size_5kg, tags_onion, vendor_Fargglad",true,Size,1kg,Material,canada,,,7856-2-6-10,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2.jpg?v=1620642391,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/39.jpg?v=1620642397,kg,,,,,,,,,,,active
organic-coconet,,,,,,,,,1kg,,india,,,7856-2-6-11,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/39.jpg?v=1620642397,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/37.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/37.jpg?v=1620642397,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/38.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/38.jpg?v=1620642397,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/39.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/37.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,2kg,,germany,,,7856-2-6-15,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/38.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,5kg,,canada,,,7856-2-6-16,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/39.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,5kg,,india,,,7856-2-6-17,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/37.jpg?v=1620642397,kg,,,,,,,,,,,
organic-coconet,,,,,,,,,5kg,,germany,,,7856-2-6-18,0.0,shopify,12,continue,manual,35.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/38.jpg?v=1620642397,kg,,,,,,,,,,,
fruits-banana-100-organic,Fruits banana 100% organic,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Multiweb Infotech,,,"price_200-300, size_1kg, size_2kg, size_5kg, tags_onion, vendor_Fargglad",true,Size,1kg,Material,canada,,,7856-2-6-10,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14.jpg?v=1620642211,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,kg,,,,,,,,,,,active
fruits-banana-100-organic,,,,,,,,,1kg,,india,,,7856-2-6-11,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_1b19e2a2-d6e3-4ac7-932d-54166a9b4e84.jpg?v=1620642219,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/37_da396921-b663-485c-bd08-3e898f8b388f.jpg?v=1620642219,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,2kg,,germany,,,7856-2-6-15,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,5kg,,canada,,,7856-2-6-16,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_3edd060e-53fe-4d4d-a0e1-43ad2e4a4059.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,5kg,,india,,,7856-2-6-17,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_b376432f-2496-4577-91fd-65e28f973b6a.jpg?v=1620642219,kg,,,,,,,,,,,
fruits-banana-100-organic,,,,,,,,,5kg,,germany,,,7856-2-6-18,0.0,shopify,12,continue,manual,22.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_e2d30875-eda4-4c57-91a7-78d57f8e798b.jpg?v=1620642219,kg,,,,,,,,,,,
copy-of-blackberry-100-organic,Fresh organic reachter,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Multiweb Infotech,,,"price_200-300, size_1kg, size_2kg, size_5kg, tags_onion, vendor_Fargglad",true,Size,1kg,Material,canada,,,7856-2-6-10,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/16.jpg?v=1620642098,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,kg,,,,,,,,,,,active
copy-of-blackberry-100-organic,,,,,,,,,1kg,,india,,,7856-2-6-11,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,kg,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_fc8bcb44-b51d-4208-a6b9-2a4b18d03d8d.jpg?v=1620642111,kg,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_e06df454-d4d2-4588-a157-3a496b710ed9.jpg?v=1620642107,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18_ba24dbe5-edaf-4e10-bd41-3a592dbc127b.jpg?v=1620642098,kg,,,,,,,,,,,
copy-of-blackberry-100-organic,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,shopify,12,continue,manual,44.00,65.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_fc8bcb44-b51d-4208-a6b9-2a4b18d03d8d.jpg?v=1620642111,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_88398b74-5a21-4a6e-9328-e6f3f7b3f0a9.jpg?v=1620642106,kg,,,,,,,,,,,
